,Closing Price (Yen),discount_rate
5981,2252.61,6.25
5982,2195.43,6.25
5983,2171.79,6.25
5984,2170.15,6.25
5985,2194.56,6.25
5986,2198.98,6.25
5987,2193.04,6.25
5988,2219.19,6.25
5989,2225.05,6.25
5990,2253.59,6.25
5991,2262.87,6.25
5992,2261.9,6.25
5993,2261.43,6.25
5994,2268.55,6.25
5995,2275.37,6.25
5996,2278.83,6.25
5997,2269.62,6.25
5998,2258.26,6.25
5999,2270.71,6.25
6000,2287.07,6.25
6001,2324.06,6.25
6002,2348.03,6.25
6003,2358.96,6.25
6004,2402.85,6.25
6005,2406.22,6.25
6006,2394.96,6.25
6007,2283.68,6.25
6008,2359.0,6.25
6009,2379.09,6.25
6010,2324.24,6.25
6011,2297.69,6.25
6012,2288.14,6.25
6013,2286.45,6.25
6014,2313.73,6.25
6015,2309.38,6.25
6016,2309.94,6.25
6017,2325.36,6.25
6018,2322.58,6.25
6019,2312.0,6.25
6020,2296.08,6.25
6021,2316.71,6.25
6022,2321.83,6.25
6023,2324.77,6.25
6024,2328.6,6.25
6025,2296.43,6.25
6026,2316.98,6.25
6027,2310.45,6.25
6028,2296.68,6.25
6029,2313.31,6.25
6030,2306.78,6.25
6031,2302.93,6.25
6032,2292.83,6.25
6033,2306.4,6.25
6034,2306.25,6.25
6035,2311.78,6.25
6036,2298.65,6.25
6037,2303.97,6.25
6038,2293.93,6.25
6039,2294.71,6.25
6040,2313.23,6.25
6041,2324.4,6.25
6042,2322.98,6.25
6043,2327.54,6.25
6044,2361.47,6.25
6045,2375.46,6.25
6046,2383.18,6.25
6047,2385.07,6.25
6048,2380.29,6.25
6049,2374.45,6.25
6050,2399.76,6.25
6051,2396.64,6.25
6052,2422.73,6.25
6053,2423.37,6.25
6054,2452.26,6.25
6055,2456.47,6.25
6056,2455.17,6.25
6057,2470.22,6.25
6058,2458.13,6.25
6059,2433.12,6.25
6060,2446.36,6.25
6061,2452.46,6.25
6062,2459.63,6.25
6063,2468.84,6.25
6064,2484.62,6.25
6065,2490.47,6.25
6066,2491.18,6.25
6067,2495.18,6.25
6068,2484.1499999999996,6.25
6069,2481.0099999999998,6.25
6070,2504.8400000000006,6.25
6071,2485.36,6.25
6072,2495.24,6.25
6073,2510.24,6.25
6074,2523.75,6.25
6075,2521.42,6.25
6076,2522.84,6.25
6077,2500.09,6.25
6078,2523.3599999999997,6.25
6079,2534.45,6.25
6080,2524.13,6.25
6081,2529.6499999999996,6.25
6082,2515.05,6.25
6083,2513.9099999999994,6.25
6084,2514.38,6.25
6085,2508.1600000000003,6.25
6086,2502.03,6.25
6087,2497.75,6.25
6088,2502.65,6.25
6089,2471.2100000000005,6.25
6090,2465.49,6.25
6091,2470.6700000000005,6.25
6092,2469.64,6.25
6093,2436.4,6.25
6094,2416.67,6.25
6095,2422.86,6.25
6096,2410.12,6.25
6097,2386.06,6.25
6098,2315.43,6.25
6099,2114.32,6.25
6100,2125.61,6.25
6101,2190.72,6.25
6102,2200.74,6.25
6103,2191.39,6.25
6104,2209.61,6.25
6105,2190.54,6.25
6106,2149.82,6.25
6107,2139.07,6.25
6108,2149.43,6.25
6109,2096.75,6.25
6110,2048.72,6.25
6111,2018.7100000000003,6.25
6112,2049.9,6.25
6113,2047.9,6.25
6114,1963.1,6.25
6115,1983.78,6.25
6116,1982.33,6.25
6117,1989.34,6.25
6118,1995.63,6.25
6119,1933.3300000000002,6.25
6120,1946.48,6.25
6121,1929.64,6.25
6122,2009.1,6.25
6123,2026.14,6.25
6124,2072.46,6.25
6125,2082.37,6.25
6126,2087.47,6.25
6127,2109.23,6.25
6128,2133.85,6.25
6129,2123.82,6.25
6130,2130.59,6.25
6131,2109.58,6.25
6132,2091.83,6.25
6133,2109.47,6.25
6134,2029.4099999999999,6.25
6135,2048.94,6.25
6136,2077.31,6.25
6137,2072.8,6.25
6138,2054.37,6.25
6139,2066.02,6.25
6140,2082.02,6.25
6141,2113.22,6.25
6142,2150.59,6.25
6143,2149.28,6.25
6144,2131.89,6.25
6145,2140.47,6.25
6146,2143.45,6.25
6147,2135.88,6.25
6148,2113.81,6.25
6149,2131.74,6.25
6150,2138.11,6.25
6151,2148.79,6.25
6152,2146.89,6.25
6153,2135.25,6.25
6154,2131.24,6.25
6155,2117.65,6.25
6156,2116.86,6.25
6157,2121.51,6.25
6158,2111.1,6.25
6159,2102.22,6.25
6160,2111.27,6.25
6161,2110.01,6.25
6162,2110.87,6.25
6163,2087.99,6.25
6164,2067.76,6.25
6165,2110.49,6.25
6166,2131.63,6.25
6167,2133.89,6.25
6168,2148.94,6.25
6169,2132.19,6.25
6170,2125.62,6.25
6171,2128.35,6.25
6172,2127.41,6.25
6173,2130.05,6.25
6174,2138.56,6.25
6175,2132.43,6.25
6176,2140.5,6.25
6177,2159.16,6.25
6178,2157.25,6.25
6179,2164.77,6.25
6180,2164.21,6.25
6181,2169.78,6.25
6182,2147.73,6.25
6183,2143.09,6.25
6184,2126.76,6.25
6185,2141.38,6.25
6186,2123.52,6.25
6187,2122.83,6.25
6188,2142.85,6.25
6189,2136.15,6.25
6190,2139.2,6.25
6191,2140.64,6.25
6192,2152.18,6.25
6193,2155.99,6.25
6194,2161.43,6.25
6195,2164.28,6.25
6196,2170.67,6.25
6197,2168.15,6.25
6198,2153.18,6.25
6199,2153.36,6.25
6200,2163.5,6.25
6201,2157.84,6.25
6202,2154.5,6.25
6203,2132.21,6.25
6204,2130.54,6.25
6205,2118.06,6.25
6206,2139.05,6.25
6207,2144.96,6.25
6208,2144.78,6.25
6209,2150.54,6.25
6210,2165.18,6.25
6211,2176.99,6.25
6212,2165.47,6.25
6213,2157.26,6.25
6214,2155.52,6.25
6215,2168.4,6.25
6216,2139.9,6.25
6217,2136.8,6.25
6218,2079.87,6.25
6219,2078.44,6.25
6220,2076.99,6.25
6221,2089.36,6.25
6222,2085.01,6.25
6223,2094.0,6.25
6224,2065.02,6.25
6225,2042.95,6.25
6226,2020.88,6.25
6227,2065.44,6.25
6228,2061.65,6.0
6229,2065.59,6.0
6230,2054.34,6.0
6231,2087.32,6.0
6232,2094.36,6.0
6233,2083.16,6.0
6234,2079.93,6.0
6235,2081.32,6.0
6236,2092.46,6.0
6237,2094.48,6.0
6238,2096.12,6.0
6239,2118.4,6.0
6240,2114.21,6.0
6241,2117.44,6.0
6242,2133.03,6.0
6243,2124.32,6.0
6244,2106.84,6.0
6245,2107.16,6.0
6246,2101.68,6.0
6247,2094.26,6.0
6248,2094.9,6.0
6249,2095.19,6.0
6250,2104.47,6.0
6251,2117.26,6.0
6252,2114.2,6.0
6253,2114.41,6.0
6254,2139.32,6.0
6255,2143.72,6.0
6256,2134.16,6.0
6257,2136.59,6.0
6258,2141.57,6.0
6259,2147.98,6.0
6260,2142.73,6.0
6261,2122.5,6.0
6262,2109.99,6.0
6263,2111.09,6.0
6264,2094.72,6.0
6265,2098.45,6.0
6266,2075.66,6.0
6267,2087.88,6.0
6268,2075.16,6.0
6269,2064.05,6.0
6270,2064.98,6.0
6271,2060.03,6.0
6272,2056.93,6.0
6273,2041.15,6.0
6274,2012.13,6.0
6275,1993.65,6.0
6276,1990.47,6.0
6277,2027.37,6.0
6278,2017.12,6.0
6279,1992.7199999999998,6.0
6280,1989.68,6.0
6281,1974.59,6.0
6282,1969.57,6.0
6283,1963.4,6.0
6284,1965.78,6.0
6285,1973.16,6.0
6286,2018.1699999999998,6.0
6287,2015.63,6.0
6288,2015.91,6.0
6289,1997.11,6.0
6290,1973.41,6.0
6291,1972.78,6.0
6292,1977.56,6.0
6293,1973.59,6.0
6294,1988.96,6.0
6295,1979.71,6.0
6296,1979.97,6.0
6297,1987.9600000000003,6.0
6298,1982.61,6.0
6299,1974.89,6.0
6300,1987.14,6.0
6301,2001.34,5.75
6302,1989.4399999999998,5.75
6303,1981.74,5.75
6304,2000.96,5.75
6305,2040.93,5.75
6306,2063.71,5.75
6307,2085.32,5.75
6308,2092.33,5.75
6309,2089.22,5.75
6310,2093.9,5.75
6311,2112.13,5.75
6312,2097.4,5.75
6313,2115.25,5.75
6314,2102.37,5.75
6315,2112.5,5.75
6316,2113.73,5.75
6317,2109.17,5.75
6318,2105.01,5.75
6319,2109.2,5.75
6320,2099.08,5.75
6321,2102.36,5.75
6322,2100.9,5.75
6323,2099.37,5.75
6324,2104.88,5.75
6325,2113.55,5.75
6326,2129.73,5.75
6327,2133.34,5.75
6328,2125.16,5.75
6329,2127.06,5.75
6330,2128.25,5.75
6331,2122.66,5.75
6332,2139.29,5.75
6333,2149.88,5.75
6334,2167.88,5.75
6335,2166.64,5.75
6336,2173.28,5.75
6337,2166.69,5.75
6338,2202.89,5.75
6339,2213.39,5.75
6340,2205.88,5.75
6341,2230.09,5.75
6342,2204.33,5.75
6343,2184.5,5.75
6344,2216.65,5.75
6345,2232.42,5.75
6346,2246.36,5.75
6347,2256.05,5.75
6348,2246.61,5.75
6349,2268.59,5.75
6350,2275.28,5.75
6351,2256.43,5.75
6352,2259.03,5.75
6353,2273.38,5.75
6354,2271.16,5.75
6355,2305.59,5.75
6356,2309.1,5.75
6357,2316.21,5.75
6358,2304.05,5.75
6359,2301.4,5.75
6360,2320.01,5.75
6361,2317.36,5.75
6362,2319.54,5.75
6363,2341.9,5.75
6364,2336.05,5.75
6365,2365.43,5.75
6366,2345.27,5.75
6367,2364.06,5.75
6368,2372.24,5.75
6369,2390.02,5.75
6370,2375.05,5.75
6371,2404.65,5.75
6372,2401.33,5.75
6373,2403.3,5.75
6374,2414.04,5.75
6375,2415.73,5.75
6376,2384.73,5.75
6377,2373.42,5.75
6378,2404.66,5.75
6379,2416.92,5.75
6380,2413.93,5.75
6381,2401.44,5.75
6382,2409.62,5.75
6383,2435.32,5.75
6384,2428.48,5.75
6385,2437.53,5.75
6386,2457.3599999999997,5.75
6387,2464.1000000000004,5.75
6388,2457.39,5.75
6389,2439.95,5.75
6390,2374.67,5.75
6391,2431.7299999999996,5.75
6392,2416.99,5.75
6393,2433.33,5.75
6394,2443.37,5.75
6395,2436.93,5.75
6396,2445.9299999999994,5.75
6397,2450.74,5.75
6398,2468.18,5.75
6399,2478.81,5.5
6400,2489.35,5.5
6401,2481.67,5.5
6402,2444.81,5.5
6403,2435.34,5.5
6404,2390.22,5.5
6405,2402.37,5.5
6406,2431.2799999999997,5.5
6407,2428.01,5.5
6408,2415.2,5.5
6409,2417.12,5.5
6410,2417.62,5.5
6411,2391.22,5.5
6412,2365.92,5.5
6413,2388.51,5.5
6414,2385.21,5.5
6415,2381.85,5.5
6416,2398.48,5.5
6417,2404.77,5.5
6418,2408.8,5.5
6419,2420.18,5.5
6420,2432.7200000000003,5.5
6421,2433.4299999999994,5.5
6422,2456.33,5.5
6423,2455.95,5.5
6424,2475.93,5.5
6425,2473.91,5.5
6426,2490.39,5.5
6427,2497.08,5.5
6428,2506.06,5.5
6429,2504.31,5.5
6430,2508.94,5.5
6431,2523.84,5.5
6432,2528.79,5.5
6433,2529.85,5.5
6434,2531.49,5.5
6435,2542.13,5.5
6436,2555.05,5.5
6437,2581.03,5.5
6438,2584.4899999999993,5.5
6439,2573.86,5.5
6440,2587.58,5.5
6441,2586.58,5.5
6442,2600.49,5.5
6443,2584.5100000000007,5.5
6444,2600.32,5.5
6445,2603.67,5.5
6446,2628.46,5.5
6447,2625.1399999999994,5.5
6448,2637.35,5.5
6449,2651.06,5.25
6450,2647.2,5.25
6451,2642.7800000000007,5.25
6452,2630.44,5.25
6453,2571.3699999999994,5.25
6454,2637.15,5.25
6455,2638.74,5.25
6456,2659.57,5.25
6457,2657.62,5.25
6458,2686.42,5.25
6459,2675.85,5.25
6460,2685.35,5.25
6461,2664.2,5.25
6462,2670.88,5.25
6463,2678.76,5.25
6464,2692.63,5.25
6465,2677.4699999999993,5.25
6466,2643.14,5.25
6467,2669.0299999999997,5.25
6468,2671.37,5.25
6469,2673.63,5.25
6470,2673.84,5.25
6471,2678.0,5.25
6472,2681.2499999999995,5.25
6473,2683.24,5.25
6474,2661.59,5.25
6475,2655.2,5.25
6476,2640.68,5.25
6477,2640.45,5.25
6478,2630.0899999999997,5.25
6479,2634.18,5.25
6480,2648.5299999999997,5.25
6481,2670.74,5.25
6482,2698.27,5.25
6483,2690.14,5.25
6484,2699.4199999999996,5.25
6485,2704.9,5.25
6486,2727.8,5.25
6487,2740.98,5.25
6488,2530.48,5.25
6489,2440.8200000000006,5.25
6490,2328.28,5.25
6491,2190.16,5.25
6492,2283.88,5.25
6493,2278.44,5.25
6494,2163.79,5.25
6495,2162.82,5.25
6496,2233.9,5.25
6497,2282.34,5.25
6498,2267.19,5.25
6499,2275.67,5.25
6500,2303.91,5.25
6501,2297.06,5.25
6502,2348.01,5.25
6503,2352.27,5.25
6504,2346.77,5.25
6505,2357.34,5.25
6506,2365.58,5.25
6507,2341.73,5.25
6508,2325.52,5.25
6509,2341.19,5.25
6510,2321.79,5.25
6511,2333.07,5.25
6512,2351.15,5.25
6513,2364.65,5.25
6514,2347.35,5.25
6515,2352.31,5.25
6516,2351.93,5.25
6517,2377.05,5.25
6518,2372.99,5.25
6519,2360.86,5.25
6520,2363.97,5.25
6521,2355.24,5.25
6522,2351.96,5.25
6523,2393.56,5.25
6524,2420.36,5.25
6525,2428.25,5.25
6526,2429.31,5.25
6527,2432.5,5.25
6528,2412.65,5.25
6529,2407.84,5.25
6530,2401.97,5.25
6531,2401.68,5.25
6532,2372.48,5.25
6533,2359.54,5.25
6534,2360.38,5.25
6535,2352.6,5.25
6536,2312.69,5.25
6537,2305.86,5.25
6538,2254.94,5.25
6539,2246.44,5.25
6540,2255.18,5.25
6541,2228.33,5.25
6542,2227.25,5.25
6543,2240.45,5.25
6544,2259.52,5.25
6545,2252.59,5.25
6546,2253.69,5.25
6547,2236.89,5.25
6548,2229.35,5.25
6549,2253.28,5.25
6550,2278.46,5.25
6551,2275.84,5.25
6552,2279.04,5.25
6553,2254.93,5.25
6554,2228.78,5.25
6555,2234.11,5.25
6556,2224.52,5.25
6557,2236.24,5.25
6558,2252.18,5.25
6559,2282.2,5.25
6560,2298.26,5.25
6561,2307.82,5.25
6562,2335.52,5.25
6563,2329.14,5.25
6564,2326.54,5.25
6565,2371.74,5.25
6566,2391.9,5.25
6567,2378.79,5.25
6568,2387.96,5.25
6569,2408.11,5.25
6570,2404.68,5.25
6571,2418.68,5.25
6572,2413.75,5.25
6573,2426.75,5.25
6574,2450.74,5.25
6575,2442.71,5.25
6576,2455.79,4.75
6577,2480.5600000000004,4.75
6578,2441.58,4.75
6579,2466.9699999999993,4.75
6580,2475.71,4.75
6581,2481.69,4.75
6582,2453.36,4.75
6583,2477.93,4.75
6584,2482.47,4.75
6585,2493.57,4.75
6586,2496.72,4.75
6587,2490.79,4.75
6588,2491.0,4.75
6589,2468.11,4.75
6590,2480.25,4.75
6591,2480.69,4.75
6592,2487.59,4.75
6593,2554.0200000000004,4.75
6594,2586.33,4.75
6595,2621.77,4.75
6596,2658.71,4.75
6597,2689.49,4.75
6598,2693.49,4.75
6599,2713.74,4.75
6600,2712.31,4.75
6601,2727.87,4.75
6602,2754.8899999999994,4.75
6603,2762.49,4.75
6604,2769.0999999999995,4.75
6605,2773.9,4.75
6606,2769.62,4.75
6607,2799.48,4.75
6608,2812.86,4.75
6609,2823.53,4.75
6610,2799.74,4.75
6611,2805.4300000000003,4.75
6612,2820.98,4.75
6613,2840.8599999999997,4.75
6614,2822.54,4.75
6615,2812.43,4.75
6616,2800.06,4.75
6617,2814.38,4.75
6618,2832.89,4.75
6619,2839.04,4.75
6620,2862.4,4.75
6621,2851.22,4.75
6622,2856.5,4.75
6623,2852.32,4.75
6624,2863.57,4.75
6625,2879.67,4.75
6626,2857.29,4.75
6627,2875.96,4.75
6628,2883.47,4.75
6629,2889.84,4.75
6630,2870.77,4.75
6631,2871.78,4.75
6632,2885.63,4.75
6633,2890.66,4.75
6634,2876.42,4.75
6635,2888.66,4.75
6636,2913.81,4.75
6637,2932.2200000000003,4.75
6638,2956.63,4.75
6639,2959.2900000000004,4.75
6640,2966.65,4.75
6641,2960.92,4.75
6642,2975.16,4.75
6643,2995.55,4.75
6644,3013.46,4.75
6645,3027.49,4.75
6646,3021.98,4.75
6647,3011.3,4.75
6648,3023.65,4.75
6649,3015.14,4.75
6650,3031.09,4.75
6651,3028.99,4.75
6652,3038.62,4.75
6653,3040.22,4.75
6654,3030.02,4.75
6655,3027.42,4.75
6656,3009.35,4.75
6657,2976.15,4.75
6658,2996.37,4.75
6659,2981.18,4.75
6660,3012.5999999999995,4.75
6661,3022.93,4.75
6662,3038.48,4.75
6663,3036.4299999999994,4.75
6664,3050.84,4.75
6665,3067.3,4.75
6666,3073.23,4.75
6667,3083.17,4.75
6668,3102.48,4.75
6669,3107.41,4.75
6670,3144.2600000000007,4.75
6671,3146.18,4.75
6672,3187.62,4.75
6673,3178.84,4.75
6674,3194.2400000000002,4.75
6675,3192.49,4.75
6676,3165.32,4.75
6677,3213.1,4.75
6678,3239.1,4.75
6679,3254.62,4.75
6680,3275.03,4.75
6681,3286.65,4.75
6682,3304.71,4.75
6683,3322.01,4.75
6684,3302.5099999999998,4.75
6685,3290.92,4.75
6686,3218.0,4.75
6687,3269.09,4.75
6688,3258.24,4.75
6689,3258.85,4.75
6690,3240.14,4.75
6691,3238.5,4.75
6692,3257.66,4.75
6693,3267.18,4.75
6694,3271.15,4.75
6695,3299.8100000000004,4.75
6696,3339.08,4.75
6697,3353.38,4.75
6698,3359.41,4.75
6699,3371.24,4.75
6700,3372.3699999999994,4.75
6701,3362.8,4.75
6702,3342.92,4.75
6703,3358.42,4.75
6704,3398.51,4.75
6705,3408.09,4.75
6706,3414.4600000000005,4.75
6707,3424.94,4.75
6708,3416.4299999999994,4.75
6709,3436.74,4.75
6710,3438.19,4.75
6711,3420.56,4.75
6712,3440.43,4.75
6713,3446.66,4.75
6714,3468.11,4.75
6715,3477.12,4.75
6716,3506.48,4.75
6717,3535.88,4.75
6718,3543.0399999999995,4.75
6719,3572.6199999999994,4.75
6720,3594.95,4.75
6721,3636.79,4.75
6722,3626.92,4.250000000000001
6723,3667.17,4.250000000000001
6724,3674.4200000000005,4.250000000000001
6725,3678.9100000000003,4.250000000000001
6726,3650.03,4.250000000000001
6727,3656.83,4.250000000000001
6728,3667.25,4.250000000000001
6729,3615.8,4.250000000000001
6730,3642.9399999999996,4.250000000000001
6731,3651.35,4.250000000000001
6732,3647.77,4.250000000000001
6733,3640.37,4.250000000000001
6734,3669.59,4.250000000000001
6735,3680.78,4.250000000000001
6736,3691.24,4.250000000000001
6737,3722.63,4.250000000000001
6738,3718.46,4.250000000000001
6739,3716.41,4.250000000000001
6740,3687.31,4.250000000000001
6741,3663.16,4.250000000000001
6742,3421.0199999999995,4.250000000000001
6743,3369.64,4.250000000000001
6744,3548.95,4.250000000000001
6745,3611.31,4.250000000000001
6746,3670.8099999999995,4.250000000000001
6747,3710.7,4.250000000000001
6748,3730.82,4.250000000000001
6749,3751.32,4.250000000000001
6750,3722.77,4.250000000000001
6751,3645.3800000000006,4.250000000000001
6752,3682.72,4.250000000000001
6753,3695.31,4.250000000000001
6754,3704.42,4.250000000000001
6755,3710.53,4.250000000000001
6756,3719.09,4.250000000000001
6757,3707.37,4.250000000000001
6758,3712.32,4.250000000000001
6759,3727.5,4.250000000000001
6760,3719.01,4.250000000000001
6761,3693.8399999999997,4.250000000000001
6762,3722.06,4.250000000000001
6763,3760.7299999999996,4.250000000000001
6764,3783.01,4.250000000000001
6765,3807.15,4.250000000000001
6766,3818.0200000000004,4.250000000000001
6767,3815.3099999999995,4.250000000000001
6768,3837.4299999999994,4.250000000000001
6769,3850.25,4.250000000000001
6770,3867.85,4.250000000000001
6771,3913.81,4.250000000000001
6772,3920.31,4.250000000000001
6773,3938.4,4.250000000000001
6774,3951.65,4.250000000000001
6775,3870.3,4.250000000000001
6776,3954.12,4.250000000000001
6777,3954.39,4.250000000000001
6778,3974.1,4.250000000000001
6779,3946.3300000000004,4.250000000000001
6780,3940.81,4.250000000000001
6781,3922.28,4.250000000000001
6782,3908.01,4.250000000000001
6783,3929.8,4.250000000000001
6784,3956.34,4.250000000000001
6785,3957.69,4.250000000000001
6786,3974.71,4.250000000000001
6787,4007.66,4.250000000000001
6788,4006.41,4.250000000000001
6789,4014.35,4.250000000000001
6790,4001.96,4.250000000000001
6791,4013.96,4.250000000000001
6792,4010.61,4.250000000000001
6793,4029.0600000000004,4.250000000000001
6794,4041.78,4.250000000000001
6795,4010.46,4.250000000000001
6796,4013.64,4.250000000000001
6797,3996.9,4.250000000000001
6798,4016.28,4.250000000000001
6799,4026.25,4.250000000000001
6800,4066.78,4.250000000000001
6801,4090.39,4.250000000000001
6802,4130.0,4.250000000000001
6803,4137.76,4.250000000000001
6804,4137.48,4.250000000000001
6805,4143.02,4.250000000000001
6806,4168.64,4.250000000000001
6807,4181.89,4.250000000000001
6808,4187.73,4.250000000000001
6809,4203.22,4.250000000000001
6810,4160.31,4.250000000000001
6811,4190.97,4.250000000000001
6812,4174.8,4.250000000000001
6813,4185.01,4.250000000000001
6814,4178.84,4.250000000000001
6815,4157.5,4.250000000000001
6816,4178.28,4.250000000000001
6817,4204.22,4.250000000000001
6818,4231.21,4.250000000000001
6819,4254.61,4.250000000000001
6820,4273.2,4.250000000000001
6821,4251.29,4.250000000000001
6822,4291.81,4.250000000000001
6823,4320.63,4.250000000000001
6824,4352.95,4.250000000000001
6825,4393.67,4.250000000000001
6826,4363.38,4.250000000000001
6827,4424.3,4.250000000000001
6828,4425.49,4.250000000000001
6829,4355.28,4.250000000000001
6830,4394.96,4.250000000000001
6831,4422.08,4.250000000000001
6832,4443.09,4.250000000000001
6833,4480.06,4.250000000000001
6834,4472.73,4.250000000000001
6835,4460.68,4.250000000000001
6836,4433.63,4.250000000000001
6837,4401.08,4.250000000000001
6838,4444.32,4.250000000000001
6839,4452.17,4.250000000000001
6840,4324.8,4.250000000000001
6841,4370.33,4.250000000000001
6842,4415.06,4.250000000000001
6843,4424.34,4.250000000000001
6844,4442.42,4.250000000000001
6845,4439.2,4.250000000000001
6846,4455.06,4.250000000000001
6847,4490.58,4.250000000000001
6848,4522.18,4.250000000000001
6849,4537.99,4.250000000000001
6850,4541.77,4.250000000000001
6851,4547.92,4.250000000000001
6852,4554.72,4.250000000000001
6853,4543.88,4.250000000000001
6854,4538.83,4.250000000000001
6855,4555.95,4.250000000000001
6856,4564.46,4.250000000000001
6857,4540.1,4.250000000000001
6858,4538.65,4.250000000000001
6859,4553.77,4.250000000000001
6860,4555.01,4.250000000000001
6861,4602.78,4.250000000000001
6862,4589.25,4.250000000000001
6863,4585.91,4.250000000000001
6864,4591.07,4.250000000000001
6865,4618.27,4.250000000000001
6866,4667.71,4.250000000000001
6867,4731.4,4.250000000000001
6868,4713.52,4.250000000000001
6869,4742.16,4.250000000000001
6870,4816.72,4.250000000000001
6871,4879.18,4.250000000000001
6872,4868.96,4.250000000000001
6873,4781.48,4.250000000000001
6874,4826.65,4.250000000000001
6875,4872.460000000001,4.250000000000001
6876,4881.37,4.250000000000001
6877,4902.82,4.250000000000001
6878,4838.76,4.250000000000001
6879,4862.4,4.250000000000001
6880,4878.89,4.250000000000001
6881,4859.4,4.250000000000001
6882,4866.700000000001,4.250000000000001
6883,4869.77,4.250000000000001
6884,4892.02,4.250000000000001
6885,4909.24,4.250000000000001
6886,4925.0,4.250000000000001
6887,4923.39,4.250000000000001
6888,4920.840000000001,4.250000000000001
6889,4959.21,4.250000000000001
6890,4965.05,4.250000000000001
6891,5025.54,4.250000000000001
6892,5015.91,4.250000000000001
6893,5031.23,4.250000000000001
6894,5106.71,4.250000000000001
6895,5194.42,4.250000000000001
6896,5207.94,4.250000000000001
6897,5232.86,4.250000000000001
6898,5253.180000000001,4.250000000000001
6899,5253.69,4.250000000000001
6900,5307.189999999999,4.250000000000001
6901,5278.1,4.250000000000001
6902,5243.12,4.250000000000001
6903,5244.29,4.250000000000001
6904,5251.67,4.250000000000001
6905,5231.82,4.250000000000001
6906,5188.4,4.250000000000001
6907,5215.420000000001,4.250000000000001
6908,5188.91,4.250000000000001
6909,5230.87,4.250000000000001
6910,5270.54,4.250000000000001
6911,5267.68,4.250000000000001
6912,5359.74,4.250000000000001
6913,5329.23,4.250000000000001
6914,5256.82,4.250000000000001
6915,5294.26,4.250000000000001
6916,5349.51,4.250000000000001
6917,5232.0,4.250000000000001
6918,5165.24,4.250000000000001
6919,5066.17,4.250000000000001
6920,4820.52,4.250000000000001
6921,4716.66,4.250000000000001
6922,4949.76,4.250000000000001
6923,4891.340000000001,4.250000000000001
6924,4832.47,4.250000000000001
6925,4903.14,4.250000000000001
6926,4843.54,4.250000000000001
6927,4884.410000000001,4.250000000000001
6928,4985.47,4.250000000000001
6929,4993.729999999999,4.250000000000001
6930,4984.88,4.250000000000001
6931,5113.530000000001,4.250000000000001
6932,5187.3,4.250000000000001
6933,5277.74,4.250000000000001
6934,5334.69,4.250000000000001
6935,5298.98,4.250000000000001
6936,5278.249999999999,4.250000000000001
6937,5215.03,4.250000000000001
6938,5118.7300000000005,4.250000000000001
6939,5129.31,4.250000000000001
6940,5194.88,4.250000000000001
6941,5121.32,4.250000000000001
6942,5139.949999999999,4.250000000000001
6943,5024.1,4.250000000000001
6944,4948.62,4.250000000000001
6945,4771.63,4.250000000000001
6946,4888.88,4.250000000000001
6947,4950.76,4.250000000000001
6948,4964.51,4.250000000000001
6949,4987.43,4.250000000000001
